Rule ID,Resource ID,Compliance,Exception Reason,Rule Level,Rule Info
"AwsSolutions-IAM5","BrainstormAI-ApiStack/Jobs/ServiceRole/Resource","Compliant","N/A","Error","The IAM entity contains wildcard permissions and does not have a cdk-nag rule suppression with evidence for those permission."
"AwsSolutions-IAM5","BrainstormAI-ApiStack/Jobs/ServiceRole/DefaultPolicy/Resource","Suppressed","Wildcard resources required: Bedrock/Polly do not support resource-level restrictions; execute-api:ManageConnections is scoped to the specific API; S3/DynamoDB wildcards are CDK-generated grant patterns scoped to named resources.","Error","The IAM entity contains wildcard permissions and does not have a cdk-nag rule suppression with evidence for those permission."
"AwsSolutions-IAM5","BrainstormAI-ApiStack/Jobs/ServiceRole/DefaultPolicy/Resource","Suppressed","Wildcard resources required: Bedrock/Polly do not support resource-level restrictions; execute-api:ManageConnections is scoped to the specific API; S3/DynamoDB wildcards are CDK-generated grant patterns scoped to named resources.","Error","The IAM entity contains wildcard permissions and does not have a cdk-nag rule suppression with evidence for those permission."
"AwsSolutions-IAM5","BrainstormAI-ApiStack/Jobs/ServiceRole/DefaultPolicy/Resource","Suppressed","Wildcard resources required: Bedrock/Polly do not support resource-level restrictions; execute-api:ManageConnections is scoped to the specific API; S3/DynamoDB wildcards are CDK-generated grant patterns scoped to named resources.","Error","The IAM entity contains wildcard permissions and does not have a cdk-nag rule suppression with evidence for those permission."
"AwsSolutions-IAM5","BrainstormAI-ApiStack/Jobs/ServiceRole/DefaultPolicy/Resource","Suppressed","Wildcard resources required: Bedrock/Polly do not support resource-level restrictions; execute-api:ManageConnections is scoped to the specific API; S3/DynamoDB wildcards are CDK-generated grant patterns scoped to named resources.","Error","The IAM entity contains wildcard permissions and does not have a cdk-nag rule suppression with evidence for those permission."
"AwsSolutions-IAM5","BrainstormAI-ApiStack/Jobs/ServiceRole/DefaultPolicy/Resource","Suppressed","Wildcard resources required: Bedrock/Polly do not support resource-level restrictions; execute-api:ManageConnections is scoped to the specific API; S3/DynamoDB wildcards are CDK-generated grant patterns scoped to named resources.","Error","The IAM entity contains wildcard permissions and does not have a cdk-nag rule suppression with evidence for those permission."
"AwsSolutions-IAM5","BrainstormAI-ApiStack/Jobs/ServiceRole/DefaultPolicy/Resource","Suppressed","Wildcard resources required: Bedrock/Polly do not support resource-level restrictions; execute-api:ManageConnections is scoped to the specific API; S3/DynamoDB wildcards are CDK-generated grant patterns scoped to named resources.","Error","The IAM entity contains wildcard permissions and does not have a cdk-nag rule suppression with evidence for those permission."
"AwsSolutions-IAM5","BrainstormAI-ApiStack/Jobs/ServiceRole/DefaultPolicy/Resource","Suppressed","Wildcard resources required: Bedrock/Polly do not support resource-level restrictions; execute-api:ManageConnections is scoped to the specific API; S3/DynamoDB wildcards are CDK-generated grant patterns scoped to named resources.","Error","The IAM entity contains wildcard permissions and does not have a cdk-nag rule suppression with evidence for those permission."
"AwsSolutions-IAM5","BrainstormAI-ApiStack/Jobs/ServiceRole/DefaultPolicy/Resource","Suppressed","Wildcard resources required: Bedrock/Polly do not support resource-level restrictions; execute-api:ManageConnections is scoped to the specific API; S3/DynamoDB wildcards are CDK-generated grant patterns scoped to named resources.","Error","The IAM entity contains wildcard permissions and does not have a cdk-nag rule suppression with evidence for those permission."
"AwsSolutions-IAM5","BrainstormAI-ApiStack/Jobs/ServiceRole/DefaultPolicy/Resource","Suppressed","Wildcard resources required: Bedrock/Polly do not support resource-level restrictions; execute-api:ManageConnections is scoped to the specific API; S3/DynamoDB wildcards are CDK-generated grant patterns scoped to named resources.","Error","The IAM entity contains wildcard permissions and does not have a cdk-nag rule suppression with evidence for those permission."
"AwsSolutions-IAM5","BrainstormAI-ApiStack/Jobs/ServiceRole/DefaultPolicy/Resource","Suppressed","Wildcard resources required: Bedrock/Polly do not support resource-level restrictions; execute-api:ManageConnections is scoped to the specific API; S3/DynamoDB wildcards are CDK-generated grant patterns scoped to named resources.","Error","The IAM entity contains wildcard permissions and does not have a cdk-nag rule suppression with evidence for those permission."
"AwsSolutions-IAM5","BrainstormAI-ApiStack/Jobs/ServiceRole/DefaultPolicy/Resource","Suppressed","Wildcard resources required: Bedrock/Polly do not support resource-level restrictions; execute-api:ManageConnections is scoped to the specific API; S3/DynamoDB wildcards are CDK-generated grant patterns scoped to named resources.","Error","The IAM entity contains wildcard permissions and does not have a cdk-nag rule suppression with evidence for those permission."
"AwsSolutions-L1","BrainstormAI-ApiStack/Jobs/Resource","Suppressed","All Lambda functions use Python 3.12 which is the latest stable Python runtime available in Lambda.","Error","The non-container Lambda function is not configured to use the latest runtime version."
"AwsSolutions-IAM4","BrainstormAI-ApiStack/Artifacts/ServiceRole/Resource","Suppressed","AWSLambdaBasicExecutionRole and AmazonAPIGatewayPushToCloudWatchLogs are standard managed policies for Lambda execution and API Gateway logging. Custom policies would provide no additional security benefit for this sample.","Error","The IAM user, role, or group uses AWS managed policies."
"AwsSolutions-IAM5","BrainstormAI-ApiStack/Artifacts/ServiceRole/Resource","Compliant","N/A","Error","The IAM entity contains wildcard permissions and does not have a cdk-nag rule suppression with evidence for those permission."
"AwsSolutions-IAM5","BrainstormAI-ApiStack/Artifacts/ServiceRole/DefaultPolicy/Resource","Suppressed","Wildcard resources required: Bedrock/Polly do not support resource-level restrictions; execute-api:ManageConnections is scoped to the specific API; S3/DynamoDB wildcards are CDK-generated grant patterns scoped to named resources.","Error","The IAM entity contains wildcard permissions and does not have a cdk-nag rule suppression with evidence for those permission."
"AwsSolutions-IAM5","BrainstormAI-ApiStack/Artifacts/ServiceRole/DefaultPolicy/Resource","Suppressed","Wildcard resources required: Bedrock/Polly do not support resource-level restrictions; execute-api:ManageConnections is scoped to the specific API; S3/DynamoDB wildcards are CDK-generated grant patterns scoped to named resources.","Error","The IAM entity contains wildcard permissions and does not have a cdk-nag rule suppression with evidence for those permission."
"AwsSolutions-IAM5","BrainstormAI-ApiStack/Artifacts/ServiceRole/DefaultPolicy/Resource","Suppressed","Wildcard resources required: Bedrock/Polly do not support resource-level restrictions; execute-api:ManageConnections is scoped to the specific API; S3/DynamoDB wildcards are CDK-generated grant patterns scoped to named resources.","Error","The IAM entity contains wildcard permissions and does not have a cdk-nag rule suppression with evidence for those permission."
"AwsSolutions-IAM5","BrainstormAI-ApiStack/Artifacts/ServiceRole/DefaultPolicy/Resource","Suppressed","Wildcard resources required: Bedrock/Polly do not support resource-level restrictions; execute-api:ManageConnections is scoped to the specific API; S3/DynamoDB wildcards are CDK-generated grant patterns scoped to named resources.","Error","The IAM entity contains wildcard permissions and does not have a cdk-nag rule suppression with evidence for those permission."
"AwsSolutions-IAM5","BrainstormAI-ApiStack/Artifacts/ServiceRole/DefaultPolicy/Resource","Suppressed","Wildcard resources required: Bedrock/Polly do not support resource-level restrictions; execute-api:ManageConnections is scoped to the specific API; S3/DynamoDB wildcards are CDK-generated grant patterns scoped to named resources.","Error","The IAM entity contains wildcard permissions and does not have a cdk-nag rule suppression with evidence for those permission."
"AwsSolutions-IAM5","BrainstormAI-ApiStack/Artifacts/ServiceRole/DefaultPolicy/Resource","Suppressed","Wildcard resources required: Bedrock/Polly do not support resource-level restrictions; execute-api:ManageConnections is scoped to the specific API; S3/DynamoDB wildcards are CDK-generated grant patterns scoped to named resources.","Error","The IAM entity contains wildcard permissions and does not have a cdk-nag rule suppression with evidence for those permission."
"AwsSolutions-IAM5","BrainstormAI-ApiStack/Artifacts/ServiceRole/DefaultPolicy/Resource","Suppressed","Wildcard resources required: Bedrock/Polly do not support resource-level restrictions; execute-api:ManageConnections is scoped to the specific API; S3/DynamoDB wildcards are CDK-generated grant patterns scoped to named resources.","Error","The IAM entity contains wildcard permissions and does not have a cdk-nag rule suppression with evidence for those permission."
"AwsSolutions-IAM5","BrainstormAI-ApiStack/Artifacts/ServiceRole/DefaultPolicy/Resource","Suppressed","Wildcard resources required: Bedrock/Polly do not support resource-level restrictions; execute-api:ManageConnections is scoped to the specific API; S3/DynamoDB wildcards are CDK-generated grant patterns scoped to named resources.","Error","The IAM entity contains wildcard permissions and does not have a cdk-nag rule suppression with evidence for those permission."
"AwsSolutions-IAM5","BrainstormAI-ApiStack/Artifacts/ServiceRole/DefaultPolicy/Resource","Suppressed","Wildcard resources required: Bedrock/Polly do not support resource-level restrictions; execute-api:ManageConnections is scoped to the specific API; S3/DynamoDB wildcards are CDK-generated grant patterns scoped to named resources.","Error","The IAM entity contains wildcard permissions and does not have a cdk-nag rule suppression with evidence for those permission."
"AwsSolutions-IAM5","BrainstormAI-ApiStack/Artifacts/ServiceRole/DefaultPolicy/Resource","Suppressed","Wildcard resources required: Bedrock/Polly do not support resource-level restrictions; execute-api:ManageConnections is scoped to the specific API; S3/DynamoDB wildcards are CDK-generated grant patterns scoped to named resources.","Error","The IAM entity contains wildcard permissions and does not have a cdk-nag rule suppression with evidence for those permission."
"AwsSolutions-IAM5","BrainstormAI-ApiStack/Artifacts/ServiceRole/DefaultPolicy/Resource","Suppressed","Wildcard resources required: Bedrock/Polly do not support resource-level restrictions; execute-api:ManageConnections is scoped to the specific API; S3/DynamoDB wildcards are CDK-generated grant patterns scoped to named resources.","Error","The IAM entity contains wildcard permissions and does not have a cdk-nag rule suppression with evidence for those permission."
"AwsSolutions-L1","BrainstormAI-ApiStack/Artifacts/Resource","Suppressed","All Lambda functions use Python 3.12 which is the latest stable Python runtime available in Lambda.","Error","The non-container Lambda function is not configured to use the latest runtime version."
"AwsSolutions-IAM4","BrainstormAI-ApiStack/Websocket/ServiceRole/Resource","Suppressed","AWSLambdaBasicExecutionRole and AmazonAPIGatewayPushToCloudWatchLogs are standard managed policies for Lambda execution and API Gateway logging. Custom policies would provide no additional security benefit for this sample.","Error","The IAM user, role, or group uses AWS managed policies."
"AwsSolutions-IAM5","BrainstormAI-ApiStack/Websocket/ServiceRole/Resource","Compliant","N/A","Error","The IAM entity contains wildcard permissions and does not have a cdk-nag rule suppression with evidence for those permission."
"AwsSolutions-IAM5","BrainstormAI-ApiStack/Websocket/ServiceRole/DefaultPolicy/Resource","Suppressed","Wildcard resources required: Bedrock/Polly do not support resource-level restrictions; execute-api:ManageConnections is scoped to the specific API; S3/DynamoDB wildcards are CDK-generated grant patterns scoped to named resources.","Error","The IAM entity contains wildcard permissions and does not have a cdk-nag rule suppression with evidence for those permission."
"AwsSolutions-IAM5","BrainstormAI-ApiStack/Websocket/ServiceRole/DefaultPolicy/Resource","Suppressed","Wildcard resources required: Bedrock/Polly do not support resource-level restrictions; execute-api:ManageConnections is scoped to the specific API; S3/DynamoDB wildcards are CDK-generated grant patterns scoped to named resources.","Error","The IAM entity contains wildcard permissions and does not have a cdk-nag rule suppression with evidence for those permission."
"AwsSolutions-IAM5","BrainstormAI-ApiStack/Websocket/ServiceRole/DefaultPolicy/Resource","Suppressed","Wildcard resources required: Bedrock/Polly do not support resource-level restrictions; execute-api:ManageConnections is scoped to the specific API; S3/DynamoDB wildcards are CDK-generated grant patterns scoped to named resources.","Error","The IAM entity contains wildcard permissions and does not have a cdk-nag rule suppression with evidence for those permission."
"AwsSolutions-IAM5","BrainstormAI-ApiStack/Websocket/ServiceRole/DefaultPolicy/Resource","Suppressed","Wildcard resources required: Bedrock/Polly do not support resource-level restrictions; execute-api:ManageConnections is scoped to the specific API; S3/DynamoDB wildcards are CDK-generated grant patterns scoped to named resources.","Error","The IAM entity contains wildcard permissions and does not have a cdk-nag rule suppression with evidence for those permission."
"AwsSolutions-IAM5","BrainstormAI-ApiStack/Websocket/ServiceRole/DefaultPolicy/Resource","Suppressed","Wildcard resources required: Bedrock/Polly do not support resource-level restrictions; execute-api:ManageConnections is scoped to the specific API; S3/DynamoDB wildcards are CDK-generated grant patterns scoped to named resources.","Error","The IAM entity contains wildcard permissions and does not have a cdk-nag rule suppression with evidence for those permission."
"AwsSolutions-IAM5","BrainstormAI-ApiStack/Websocket/ServiceRole/DefaultPolicy/Resource","Suppressed","Wildcard resources required: Bedrock/Polly do not support resource-level restrictions; execute-api:ManageConnections is scoped to the specific API; S3/DynamoDB wildcards are CDK-generated grant patterns scoped to named resources.","Error","The IAM entity contains wildcard permissions and does not have a cdk-nag rule suppression with evidence for those permission."
"AwsSolutions-IAM5","BrainstormAI-ApiStack/Websocket/ServiceRole/DefaultPolicy/Resource","Suppressed","Wildcard resources required: Bedrock/Polly do not support resource-level restrictions; execute-api:ManageConnections is scoped to the specific API; S3/DynamoDB wildcards are CDK-generated grant patterns scoped to named resources.","Error","The IAM entity contains wildcard permissions and does not have a cdk-nag rule suppression with evidence for those permission."
"AwsSolutions-IAM5","BrainstormAI-ApiStack/Websocket/ServiceRole/DefaultPolicy/Resource","Suppressed","Wildcard resources required: Bedrock/Polly do not support resource-level restrictions; execute-api:ManageConnections is scoped to the specific API; S3/DynamoDB wildcards are CDK-generated grant patterns scoped to named resources.","Error","The IAM entity contains wildcard permissions and does not have a cdk-nag rule suppression with evidence for those permission."
"AwsSolutions-IAM5","BrainstormAI-ApiStack/Websocket/ServiceRole/DefaultPolicy/Resource","Suppressed","Wildcard resources required: Bedrock/Polly do not support resource-level restrictions; execute-api:ManageConnections is scoped to the specific API; S3/DynamoDB wildcards are CDK-generated grant patterns scoped to named resources.","Error","The IAM entity contains wildcard permissions and does not have a cdk-nag rule suppression with evidence for those permission."
"AwsSolutions-IAM5","BrainstormAI-ApiStack/Websocket/ServiceRole/DefaultPolicy/Resource","Suppressed","Wildcard resources required: Bedrock/Polly do not support resource-level restrictions; execute-api:ManageConnections is scoped to the specific API; S3/DynamoDB wildcards are CDK-generated grant patterns scoped to named resources.","Error","The IAM entity contains wildcard permissions and does not have a cdk-nag rule suppression with evidence for those permission."
"AwsSolutions-IAM5","BrainstormAI-ApiStack/Websocket/ServiceRole/DefaultPolicy/Resource","Suppressed","Wildcard resources required: Bedrock/Polly do not support resource-level restrictions; execute-api:ManageConnections is scoped to the specific API; S3/DynamoDB wildcards are CDK-generated grant patterns scoped to named resources.","Error","The IAM entity contains wildcard permissions and does not have a cdk-nag rule suppression with evidence for those permission."
"AwsSolutions-IAM5","BrainstormAI-ApiStack/Websocket/ServiceRole/DefaultPolicy/Resource","Suppressed","Wildcard resources required: Bedrock/Polly do not support resource-level restrictions; execute-api:ManageConnections is scoped to the specific API; S3/DynamoDB wildcards are CDK-generated grant patterns scoped to named resources.","Error","The IAM entity contains wildcard permissions and does not have a cdk-nag rule suppression with evidence for those permission."
"AwsSolutions-IAM5","BrainstormAI-ApiStack/Websocket/ServiceRole/DefaultPolicy/Resource","Suppressed","Wildcard resources required: Bedrock/Polly do not support resource-level restrictions; execute-api:ManageConnections is scoped to the specific API; S3/DynamoDB wildcards are CDK-generated grant patterns scoped to named resources.","Error","The IAM entity contains wildcard permissions and does not have a cdk-nag rule suppression with evidence for those permission."
"AwsSolutions-L1","BrainstormAI-ApiStack/Websocket/Resource","Suppressed","All Lambda functions use Python 3.12 which is the latest stable Python runtime available in Lambda.","Error","The non-container Lambda function is not configured to use the latest runtime version."
"AwsSolutions-APIG2","BrainstormAI-ApiStack/RestApi/Resource","Suppressed","Basic request validation not configured — input validation is performed inside the Lambda handlers. Production deployments should add request models.","Error","The REST API does not have request validation enabled."
"AwsSolutions-IAM4","BrainstormAI-ApiStack/RestApi/CloudWatchRole/Resource","Suppressed","AWSLambdaBasicExecutionRole and AmazonAPIGatewayPushToCloudWatchLogs are standard managed policies for Lambda execution and API Gateway logging. Custom policies would provide no additional security benefit for this sample.","Error","The IAM user, role, or group uses AWS managed policies."
"AwsSolutions-IAM5","BrainstormAI-ApiStack/RestApi/CloudWatchRole/Resource","Compliant","N/A","Error","The IAM entity contains wildcard permissions and does not have a cdk-nag rule suppression with evidence for those permission."
"AwsSolutions-APIG1","BrainstormAI-ApiStack/RestApi/DeploymentStage.prod/Resource","Suppressed","Access logging not enabled for this sample application. Production deployments should enable access logs on API Gateway stages.","Error","The API does not have access logging enabled."
"AwsSolutions-APIG3","BrainstormAI-ApiStack/RestApi/DeploymentStage.prod/Resource","Suppressed","WAFv2 web ACL not associated with API Gateway for this sample application. Production deployments should associate a WAF ACL for additional protection.","Warning","The REST API stage is not associated with AWS WAFv2 web ACL."
"AwsSolutions-APIG6","BrainstormAI-ApiStack/RestApi/DeploymentStage.prod/Resource","Suppressed","CloudWatch execution logging not enabled for this sample. Production deployments should enable stage-level logging.","Error","The REST API Stage does not have CloudWatch logging enabled for all methods."
"AwsSolutions-APIG4","BrainstormAI-ApiStack/RestApi/Default/notebooks/GET/Resource","Compliant","N/A","Error","The API does not implement authorization."
"AwsSolutions-COG4","BrainstormAI-ApiStack/RestApi/Default/notebooks/GET/Resource","Compliant","N/A","Error","The API GW method does not use a Cognito user pool authorizer."
"AwsSolutions-APIG4","BrainstormAI-ApiStack/RestApi/Default/notebooks/POST/Resource","Compliant","N/A","Error","The API does not implement authorization."
"AwsSolutions-COG4","BrainstormAI-ApiStack/RestApi/Default/notebooks/POST/Resource","Compliant","N/A","Error","The API GW method does not use a Cognito user pool authorizer."
"AwsSolutions-APIG4","BrainstormAI-ApiStack/RestApi/Default/notebooks/{notebookId}/GET/Resource","Compliant","N/A","Error","The API does not implement authorization."
"AwsSolutions-COG4","BrainstormAI-ApiStack/RestApi/Default/notebooks/{notebookId}/GET/Resource","Compliant","N/A","Error","The API GW method does not use a Cognito user pool authorizer."
